,UF,gasto,data,Região,gasto em milhões
3071,13 Amazonas,9474986.9,2014-01-01,Norte,9.474986900000001
3072,13 Amazonas,8225118.03,2014-02-01,Norte,8.22511803
3073,13 Amazonas,9923980.1,2014-03-01,Norte,9.9239801
3074,13 Amazonas,10308887.72,2014-04-01,Norte,10.308887720000001
3075,13 Amazonas,10398106.16,2014-05-01,Norte,10.39810616
3076,13 Amazonas,10613208.66,2014-06-01,Norte,10.61320866
3077,13 Amazonas,10530622.36,2014-07-01,Norte,10.530622359999999
3078,13 Amazonas,10789449.65,2014-08-01,Norte,10.78944965
3079,13 Amazonas,11373085.93,2014-09-01,Norte,11.37308593
3080,13 Amazonas,11780494.51,2014-10-01,Norte,11.78049451
3081,13 Amazonas,11275532.44,2014-11-01,Norte,11.27553244
3082,13 Amazonas,10959544.5,2014-12-01,Norte,10.9595445
3083,13 Amazonas,12149857.06,2015-01-01,Norte,12.14985706
3084,13 Amazonas,11363981.9,2015-02-01,Norte,11.3639819
3085,13 Amazonas,13379237.72,2015-03-01,Norte,13.37923772
3086,13 Amazonas,13159168.82,2015-04-01,Norte,13.15916882
3087,13 Amazonas,12962255.41,2015-05-01,Norte,12.962255410000001
3088,13 Amazonas,13423538.07,2015-06-01,Norte,13.423538070000001
3089,13 Amazonas,13253844.31,2015-07-01,Norte,13.25384431
3090,13 Amazonas,13457422.49,2015-08-01,Norte,13.45742249
3091,13 Amazonas,12622284.09,2015-09-01,Norte,12.622284089999999
3092,13 Amazonas,13088040.45,2015-10-01,Norte,13.08804045
3093,13 Amazonas,11495628.09,2015-11-01,Norte,11.49562809
3094,13 Amazonas,11596671.58,2015-12-01,Norte,11.59667158
3095,13 Amazonas,11543911.29,2016-01-01,Norte,11.543911289999999
3096,13 Amazonas,11990242.08,2016-02-01,Norte,11.99024208
3097,13 Amazonas,13508906.38,2016-03-01,Norte,13.50890638
3098,13 Amazonas,13067645.44,2016-04-01,Norte,13.06764544
3099,13 Amazonas,13633627.87,2016-05-01,Norte,13.63362787
3100,13 Amazonas,13143225.36,2016-06-01,Norte,13.143225359999999
3101,13 Amazonas,12692419.45,2016-07-01,Norte,12.69241945
3102,13 Amazonas,12517962.68,2016-08-01,Norte,12.51796268
3103,13 Amazonas,11634453.4,2016-09-01,Norte,11.6344534
3104,13 Amazonas,12121775.2,2016-10-01,Norte,12.1217752
3105,13 Amazonas,10806653.19,2016-11-01,Norte,10.806653189999999
3106,13 Amazonas,11933902.28,2016-12-01,Norte,11.93390228
3107,13 Amazonas,12214148.15,2017-01-01,Norte,12.21414815
3108,13 Amazonas,11689140.72,2017-02-01,Norte,11.689140720000001
3109,13 Amazonas,13474719.8,2017-03-01,Norte,13.4747198
3110,13 Amazonas,13717831.75,2017-04-01,Norte,13.71783175
3111,13 Amazonas,13909566.03,2017-05-01,Norte,13.909566029999999
3112,13 Amazonas,13718828.46,2017-06-01,Norte,13.718828460000001
3113,13 Amazonas,14396210.86,2017-07-01,Norte,14.39621086
3114,13 Amazonas,13745304.22,2017-08-01,Norte,13.745304220000001
3115,13 Amazonas,13979792.94,2017-09-01,Norte,13.97979294
3116,13 Amazonas,13895515.9,2017-10-01,Norte,13.895515900000001
3117,13 Amazonas,13518116.8,2017-11-01,Norte,13.518116800000001
3118,13 Amazonas,13635186.02,2017-12-01,Norte,13.635186019999999
3119,13 Amazonas,14549450.86,2018-01-01,Norte,14.549450859999999
3120,13 Amazonas,12753555.36,2018-02-01,Norte,12.75355536
3121,13 Amazonas,14749409.47,2018-03-01,Norte,14.74940947
3122,13 Amazonas,14577930.81,2018-04-01,Norte,14.57793081
3123,13 Amazonas,15381061.96,2018-05-01,Norte,15.38106196
3124,13 Amazonas,14653650.77,2018-06-01,Norte,14.653650769999999
3125,13 Amazonas,15544595.79,2018-07-01,Norte,15.544595789999999
3126,13 Amazonas,16374961.41,2018-08-01,Norte,16.37496141
3127,13 Amazonas,15343340.93,2018-09-01,Norte,15.34334093
3128,13 Amazonas,16249963.61,2018-10-01,Norte,16.24996361
3129,13 Amazonas,14255408.82,2018-11-01,Norte,14.25540882
3130,13 Amazonas,14274053.94,2018-12-01,Norte,14.27405394
3131,13 Amazonas,15358914.0,2019-01-01,Norte,15.358914
3132,13 Amazonas,14100074.56,2019-02-01,Norte,14.100074560000001
3133,13 Amazonas,16103971.89,2019-03-01,Norte,16.10397189
3134,13 Amazonas,16154491.82,2019-04-01,Norte,16.15449182
3135,13 Amazonas,16529976.06,2019-05-01,Norte,16.52997606
3136,13 Amazonas,15509984.83,2019-06-01,Norte,15.50998483
3137,13 Amazonas,16642220.71,2019-07-01,Norte,16.64222071
3138,13 Amazonas,16493719.52,2019-08-01,Norte,16.49371952
3139,13 Amazonas,15346323.27,2019-09-01,Norte,15.34632327
3140,13 Amazonas,16282436.68,2019-10-01,Norte,16.28243668
3141,13 Amazonas,14781332.42,2019-11-01,Norte,14.78133242
3142,13 Amazonas,14923380.22,2019-12-01,Norte,14.92338022
3143,13 Amazonas,15939561.23,2020-01-01,Norte,15.93956123
3144,13 Amazonas,15138110.7,2020-02-01,Norte,15.138110699999999
3145,13 Amazonas,14773739.41,2020-03-01,Norte,14.773739410000001
3146,13 Amazonas,16330913.81,2020-04-01,Norte,16.330913810000002
3147,13 Amazonas,19441150.53,2020-05-01,Norte,19.44115053
3148,13 Amazonas,17509334.66,2020-06-01,Norte,17.50933466
3149,13 Amazonas,13358514.02,2020-07-01,Norte,13.35851402
3150,28 Sergipe,4636850.76,2008-02-01,Nordeste,4.63685076
3151,28 Sergipe,5017838.07,2008-03-01,Nordeste,5.017838070000001
3152,28 Sergipe,5265951.03,2008-04-01,Nordeste,5.26595103
3153,28 Sergipe,5367094.94,2008-05-01,Nordeste,5.36709494
3154,28 Sergipe,4981036.36,2008-06-01,Nordeste,4.98103636
3155,28 Sergipe,4928822.87,2008-07-01,Nordeste,4.92882287
3156,28 Sergipe,4543252.5,2008-08-01,Nordeste,4.5432525
3157,28 Sergipe,4525676.82,2008-09-01,Nordeste,4.52567682
3158,28 Sergipe,4566052.38,2008-10-01,Nordeste,4.5660523799999995
3159,28 Sergipe,4716241.96,2008-11-01,Nordeste,4.71624196
3160,28 Sergipe,4272627.88,2008-12-01,Nordeste,4.27262788
3161,28 Sergipe,5037054.4,2009-01-01,Nordeste,5.037054400000001
3162,28 Sergipe,4983217.59,2009-02-01,Nordeste,4.98321759
3163,28 Sergipe,6504862.57,2009-03-01,Nordeste,6.50486257
3164,28 Sergipe,5772732.46,2009-04-01,Nordeste,5.77273246
3165,28 Sergipe,6111674.22,2009-05-01,Nordeste,6.111674219999999
3166,28 Sergipe,5789895.43,2009-06-01,Nordeste,5.78989543
3167,28 Sergipe,6122676.14,2009-07-01,Nordeste,6.122676139999999
3168,28 Sergipe,6105674.9,2009-08-01,Nordeste,6.1056749
3169,28 Sergipe,6019912.61,2009-09-01,Nordeste,6.01991261
3170,28 Sergipe,5852499.57,2009-10-01,Nordeste,5.85249957
3171,28 Sergipe,5722988.22,2009-11-01,Nordeste,5.7229882199999995
3172,28 Sergipe,5201100.49,2009-12-01,Nordeste,5.20110049
3173,28 Sergipe,6261031.57,2010-01-01,Nordeste,6.26103157
3174,28 Sergipe,5754032.25,2010-02-01,Nordeste,5.75403225
3175,28 Sergipe,7057311.82,2010-03-01,Nordeste,7.057311820000001
3176,28 Sergipe,6758264.65,2010-04-01,Nordeste,6.75826465
3177,28 Sergipe,7452360.44,2010-05-01,Nordeste,7.4523604400000005
3178,28 Sergipe,5958403.64,2010-06-01,Nordeste,5.958403639999999
3179,28 Sergipe,6660243.3,2010-07-01,Nordeste,6.660243299999999
3180,28 Sergipe,7061516.92,2010-08-01,Nordeste,7.06151692
3181,28 Sergipe,6924628.71,2010-09-01,Nordeste,6.92462871
3182,28 Sergipe,6663604.22,2010-10-01,Nordeste,6.66360422
3183,28 Sergipe,6691150.75,2010-11-01,Nordeste,6.69115075
3184,28 Sergipe,6414642.3,2010-12-01,Nordeste,6.4146423
3185,28 Sergipe,6968224.01,2011-01-01,Nordeste,6.96822401
3186,28 Sergipe,6118138.09,2011-02-01,Nordeste,6.1181380899999995
3187,28 Sergipe,6691472.7,2011-03-01,Nordeste,6.6914727
3188,28 Sergipe,6940307.06,2011-04-01,Nordeste,6.940307059999999
3189,28 Sergipe,7303909.16,2011-05-01,Nordeste,7.30390916
3190,28 Sergipe,6571158.61,2011-06-01,Nordeste,6.57115861
3191,28 Sergipe,6758626.62,2011-07-01,Nordeste,6.75862662
3192,28 Sergipe,7010745.78,2011-08-01,Nordeste,7.010745780000001
3193,28 Sergipe,6236863.39,2011-09-01,Nordeste,6.23686339
3194,28 Sergipe,6642982.53,2011-10-01,Nordeste,6.64298253
3195,28 Sergipe,6490917.25,2011-11-01,Nordeste,6.49091725
3196,28 Sergipe,6774334.41,2011-12-01,Nordeste,6.77433441
3197,28 Sergipe,7212872.09,2012-01-01,Nordeste,7.21287209
3198,28 Sergipe,6689285.5,2012-02-01,Nordeste,6.6892855
3199,28 Sergipe,7241289.82,2012-03-01,Nordeste,7.24128982
3200,28 Sergipe,6759208.52,2012-04-01,Nordeste,6.75920852
3201,28 Sergipe,7672774.96,2012-05-01,Nordeste,7.67277496
3202,28 Sergipe,7033729.91,2012-06-01,Nordeste,7.03372991
3203,28 Sergipe,6670113.21,2012-07-01,Nordeste,6.67011321
3204,28 Sergipe,6981434.92,2012-08-01,Nordeste,6.98143492
3205,28 Sergipe,6716706.0,2012-09-01,Nordeste,6.716706
3206,28 Sergipe,7302294.37,2012-10-01,Nordeste,7.30229437
3207,28 Sergipe,6495979.81,2012-11-01,Nordeste,6.49597981
3208,28 Sergipe,6351967.46,2012-12-01,Nordeste,6.35196746
3209,28 Sergipe,7207953.06,2013-01-01,Nordeste,7.2079530599999995
3210,28 Sergipe,6313899.86,2013-02-01,Nordeste,6.31389986
3211,28 Sergipe,7354369.34,2013-03-01,Nordeste,7.35436934
3212,28 Sergipe,7574311.16,2013-04-01,Nordeste,7.57431116
3213,28 Sergipe,7218462.89,2013-05-01,Nordeste,7.21846289
3214,28 Sergipe,7087563.73,2013-06-01,Nordeste,7.08756373
3215,28 Sergipe,6987961.76,2013-07-01,Nordeste,6.98796176
3216,28 Sergipe,7242863.23,2013-08-01,Nordeste,7.24286323
3217,28 Sergipe,7102433.26,2013-09-01,Nordeste,7.10243326
3218,28 Sergipe,7518507.56,2013-10-01,Nordeste,7.51850756
3219,28 Sergipe,6724924.91,2013-11-01,Nordeste,6.72492491
3220,28 Sergipe,6559904.26,2013-12-01,Nordeste,6.55990426
3221,28 Sergipe,7468888.42,2014-01-01,Nordeste,7.46888842
3222,28 Sergipe,6637162.8,2014-02-01,Nordeste,6.6371628
3223,28 Sergipe,7020003.05,2014-03-01,Nordeste,7.02000305
3224,28 Sergipe,7177930.28,2014-04-01,Nordeste,7.17793028
3225,28 Sergipe,7457106.46,2014-05-01,Nordeste,7.45710646
3226,28 Sergipe,6733743.2,2014-06-01,Nordeste,6.7337432
3227,28 Sergipe,6671295.58,2014-07-01,Nordeste,6.67129558
3228,28 Sergipe,6989490.0,2014-08-01,Nordeste,6.98949
3229,28 Sergipe,8112680.4,2014-09-01,Nordeste,8.1126804
3230,28 Sergipe,7590057.9,2014-10-01,Nordeste,7.590057900000001
3231,28 Sergipe,7590459.19,2014-11-01,Nordeste,7.590459190000001
3232,28 Sergipe,6596047.21,2014-12-01,Nordeste,6.59604721
3233,28 Sergipe,7843092.34,2015-01-01,Nordeste,7.84309234
3234,28 Sergipe,7196944.68,2015-02-01,Nordeste,7.19694468
3235,28 Sergipe,8405314.98,2015-03-01,Nordeste,8.40531498
3236,28 Sergipe,8521463.9,2015-04-01,Nordeste,8.5214639
3237,28 Sergipe,8862222.82,2015-05-01,Nordeste,8.86222282
3238,28 Sergipe,7653250.31,2015-06-01,Nordeste,7.65325031
3239,28 Sergipe,8606222.14,2015-07-01,Nordeste,8.60622214
3240,28 Sergipe,8804258.42,2015-08-01,Nordeste,8.80425842
3241,28 Sergipe,8925787.57,2015-09-01,Nordeste,8.92578757
3242,28 Sergipe,8627422.05,2015-10-01,Nordeste,8.627422050000002
3243,28 Sergipe,8374171.44,2015-11-01,Nordeste,8.37417144
3244,28 Sergipe,6775642.7,2015-12-01,Nordeste,6.775642700000001
3245,28 Sergipe,7557370.33,2016-01-01,Nordeste,7.55737033
3246,28 Sergipe,8189897.18,2016-02-01,Nordeste,8.189897179999999
3247,28 Sergipe,9250036.66,2016-03-01,Nordeste,9.250036660000001
3248,28 Sergipe,8759100.78,2016-04-01,Nordeste,8.759100779999999
3249,28 Sergipe,8945155.8,2016-05-01,Nordeste,8.9451558
3250,28 Sergipe,9094975.37,2016-06-01,Nordeste,9.094975369999998
3251,28 Sergipe,9022040.57,2016-07-01,Nordeste,9.02204057
3252,28 Sergipe,7484338.2,2016-08-01,Nordeste,7.4843382
3253,28 Sergipe,9187980.01,2016-09-01,Nordeste,9.18798001
3254,28 Sergipe,8389736.81,2016-10-01,Nordeste,8.38973681
3255,28 Sergipe,7510959.82,2016-11-01,Nordeste,7.51095982
3256,28 Sergipe,7362904.21,2016-12-01,Nordeste,7.36290421
3257,28 Sergipe,8276586.07,2017-01-01,Nordeste,8.27658607
3258,28 Sergipe,7851142.77,2017-02-01,Nordeste,7.851142769999999
3259,28 Sergipe,8566628.4,2017-03-01,Nordeste,8.5666284
3260,28 Sergipe,8505926.22,2017-04-01,Nordeste,8.505926220000001
3261,28 Sergipe,9086764.55,2017-05-01,Nordeste,9.086764550000002
3262,28 Sergipe,8668664.29,2017-06-01,Nordeste,8.668664289999999
3263,28 Sergipe,9021660.6,2017-07-01,Nordeste,9.021660599999999
3264,28 Sergipe,8965880.62,2017-08-01,Nordeste,8.965880619999998
3265,28 Sergipe,8464509.21,2017-09-01,Nordeste,8.464509210000001
3266,28 Sergipe,8679325.84,2017-10-01,Nordeste,8.67932584
3267,28 Sergipe,7578998.17,2017-11-01,Nordeste,7.57899817
3268,28 Sergipe,7350893.95,2017-12-01,Nordeste,7.350893950000001
3269,28 Sergipe,9313556.4,2018-01-01,Nordeste,9.3135564
3270,28 Sergipe,7817772.09,2018-02-01,Nordeste,7.81777209
3271,28 Sergipe,9831536.21,2018-03-01,Nordeste,9.831536210000001
3272,28 Sergipe,8649405.83,2018-04-01,Nordeste,8.649405830000001
3273,28 Sergipe,9127323.57,2018-05-01,Nordeste,9.12732357
3274,28 Sergipe,9141588.81,2018-06-01,Nordeste,9.14158881
3275,28 Sergipe,9026038.83,2018-07-01,Nordeste,9.026038830000001
3276,28 Sergipe,9572164.12,2018-08-01,Nordeste,9.57216412
3277,28 Sergipe,9027721.47,2018-09-01,Nordeste,9.027721470000001
3278,28 Sergipe,10072453.67,2018-10-01,Nordeste,10.07245367
3279,28 Sergipe,8939051.71,2018-11-01,Nordeste,8.939051710000001
3280,28 Sergipe,8885595.93,2018-12-01,Nordeste,8.88559593
3281,28 Sergipe,10047339.65,2019-01-01,Nordeste,10.04733965
3282,28 Sergipe,9465338.97,2019-02-01,Nordeste,9.465338970000001
3283,28 Sergipe,9455876.39,2019-03-01,Nordeste,9.45587639
3284,28 Sergipe,10229651.99,2019-04-01,Nordeste,10.22965199
3285,28 Sergipe,11156849.6,2019-05-01,Nordeste,11.1568496
3286,28 Sergipe,9818775.39,2019-06-01,Nordeste,9.81877539
3287,28 Sergipe,10142064.36,2019-07-01,Nordeste,10.14206436
3288,28 Sergipe,10075280.52,2019-08-01,Nordeste,10.07528052
3289,28 Sergipe,9633955.53,2019-09-01,Nordeste,9.63395553
3290,28 Sergipe,9969119.36,2019-10-01,Nordeste,9.969119359999999
3291,28 Sergipe,9278358.26,2019-11-01,Nordeste,9.27835826
3292,28 Sergipe,9230144.57,2019-12-01,Nordeste,9.23014457
3293,28 Sergipe,9605882.99,2020-01-01,Nordeste,9.60588299
3294,28 Sergipe,9160713.54,2020-02-01,Nordeste,9.16071354
3295,28 Sergipe,9193248.73,2020-03-01,Nordeste,9.19324873
3296,28 Sergipe,8395906.57,2020-04-01,Nordeste,8.395906570000001
3297,28 Sergipe,8450209.57,2020-05-01,Nordeste,8.45020957
3298,28 Sergipe,6705923.03,2020-06-01,Nordeste,6.70592303
3299,28 Sergipe,3312766.32,2020-07-01,Nordeste,3.3127663199999997
3300,17 Tocantins,5051932.07,2008-02-01,Norte,5.05193207
3301,17 Tocantins,5200151.87,2008-03-01,Norte,5.20015187
3302,17 Tocantins,5343714.73,2008-04-01,Norte,5.34371473
3303,17 Tocantins,5344487.99,2008-05-01,Norte,5.34448799
3304,17 Tocantins,5398413.09,2008-06-01,Norte,5.39841309
3305,17 Tocantins,5061461.61,2008-07-01,Norte,5.06146161
3306,17 Tocantins,5213290.38,2008-08-01,Norte,5.21329038
3307,17 Tocantins,5201400.94,2008-09-01,Norte,5.20140094
3308,17 Tocantins,6013071.44,2008-10-01,Norte,6.01307144
3309,17 Tocantins,5205114.37,2008-11-01,Norte,5.20511437
3310,17 Tocantins,5614918.9,2008-12-01,Norte,5.6149189
3311,17 Tocantins,6022437.54,2009-01-01,Norte,6.02243754
3312,17 Tocantins,5984209.71,2009-02-01,Norte,5.98420971
3313,17 Tocantins,6640964.62,2009-03-01,Norte,6.64096462
3314,17 Tocantins,6461045.18,2009-04-01,Norte,6.461045179999999
3315,17 Tocantins,6622397.84,2009-05-01,Norte,6.62239784
3316,17 Tocantins,6302602.71,2009-06-01,Norte,6.30260271
3317,17 Tocantins,6330494.8,2009-07-01,Norte,6.330494799999999
3318,17 Tocantins,6657016.75,2009-08-01,Norte,6.65701675
3319,17 Tocantins,6279823.8,2009-09-01,Norte,6.2798238
3320,17 Tocantins,6637175.55,2009-10-01,Norte,6.63717555
3321,17 Tocantins,6452478.1,2009-11-01,Norte,6.4524780999999996
3322,17 Tocantins,6290881.84,2009-12-01,Norte,6.29088184
3323,17 Tocantins,6255630.25,2010-01-01,Norte,6.25563025
3324,17 Tocantins,5772248.05,2010-02-01,Norte,5.77224805
3325,17 Tocantins,7121727.92,2010-03-01,Norte,7.12172792
3326,17 Tocantins,6815944.93,2010-04-01,Norte,6.81594493
3327,17 Tocantins,7052458.27,2010-05-01,Norte,7.05245827
3328,17 Tocantins,6354241.96,2010-06-01,Norte,6.3542419599999995
3329,17 Tocantins,6872599.57,2010-07-01,Norte,6.87259957
3330,17 Tocantins,7006975.71,2010-08-01,Norte,7.00697571
3331,17 Tocantins,6681951.92,2010-09-01,Norte,6.6819519199999995
3332,17 Tocantins,6805280.69,2010-10-01,Norte,6.80528069
3333,17 Tocantins,6574975.36,2010-11-01,Norte,6.574975360000001
3334,17 Tocantins,6386157.99,2010-12-01,Norte,6.38615799
3335,17 Tocantins,6941869.25,2011-01-01,Norte,6.94186925
3336,17 Tocantins,6599081.65,2011-02-01,Norte,6.5990816500000005
3337,17 Tocantins,7413705.96,2011-03-01,Norte,7.41370596
3338,17 Tocantins,7052696.3,2011-04-01,Norte,7.0526963
3339,17 Tocantins,7347972.12,2011-05-01,Norte,7.3479721200000006
3340,17 Tocantins,7195700.99,2011-06-01,Norte,7.195700990000001
3341,17 Tocantins,6692342.1,2011-07-01,Norte,6.692342099999999
3342,17 Tocantins,7354563.65,2011-08-01,Norte,7.35456365
3343,17 Tocantins,7001655.77,2011-09-01,Norte,7.001655769999999
3344,17 Tocantins,7163042.27,2011-10-01,Norte,7.163042269999999
3345,17 Tocantins,7387432.12,2011-11-01,Norte,7.38743212
3346,17 Tocantins,6918937.72,2011-12-01,Norte,6.91893772
3347,17 Tocantins,6911629.24,2012-01-01,Norte,6.91162924
3348,17 Tocantins,6861305.7,2012-02-01,Norte,6.8613057
3349,17 Tocantins,7962642.54,2012-03-01,Norte,7.96264254
3350,17 Tocantins,7569569.03,2012-04-01,Norte,7.56956903
3351,17 Tocantins,7873544.5,2012-05-01,Norte,7.8735445
3352,17 Tocantins,7029694.26,2012-06-01,Norte,7.029694259999999
3353,17 Tocantins,7309756.3,2012-07-01,Norte,7.3097563
3354,17 Tocantins,7533961.4,2012-08-01,Norte,7.533961400000001
3355,17 Tocantins,7065536.0,2012-09-01,Norte,7.065536
3356,17 Tocantins,7253945.2,2012-10-01,Norte,7.2539452
3357,17 Tocantins,7059428.07,2012-11-01,Norte,7.05942807
3358,17 Tocantins,7126175.36,2012-12-01,Norte,7.12617536
3359,17 Tocantins,7149726.9,2013-01-01,Norte,7.1497269
3360,17 Tocantins,6867397.84,2013-02-01,Norte,6.86739784
3361,17 Tocantins,7930788.14,2013-03-01,Norte,7.93078814
3362,17 Tocantins,7843197.37,2013-04-01,Norte,7.84319737
3363,17 Tocantins,7985534.08,2013-05-01,Norte,7.98553408
3364,17 Tocantins,7339724.75,2013-06-01,Norte,7.33972475
3365,17 Tocantins,6973385.81,2013-07-01,Norte,6.97338581
3366,17 Tocantins,7282719.7,2013-08-01,Norte,7.2827197
3367,17 Tocantins,7583823.22,2013-09-01,Norte,7.583823219999999
3368,17 Tocantins,7602010.31,2013-10-01,Norte,7.60201031
3369,17 Tocantins,7166668.22,2013-11-01,Norte,7.16666822
3370,17 Tocantins,6801991.2,2013-12-01,Norte,6.8019912
3371,17 Tocantins,7145654.9,2014-01-01,Norte,7.1456549
3372,17 Tocantins,6692304.82,2014-02-01,Norte,6.69230482
3373,17 Tocantins,7216016.89,2014-03-01,Norte,7.21601689
3374,17 Tocantins,7593666.16,2014-04-01,Norte,7.59366616
3375,17 Tocantins,7938065.44,2014-05-01,Norte,7.938065440000001
3376,17 Tocantins,7453874.63,2014-06-01,Norte,7.45387463
3377,17 Tocantins,7666792.36,2014-07-01,Norte,7.6667923600000005
3378,17 Tocantins,7671320.07,2014-08-01,Norte,7.67132007
3379,17 Tocantins,7647894.51,2014-09-01,Norte,7.6478945099999995
3380,17 Tocantins,8198652.9,2014-10-01,Norte,8.1986529
3381,17 Tocantins,6957903.45,2014-11-01,Norte,6.95790345
3382,17 Tocantins,7091428.86,2014-12-01,Norte,7.091428860000001
3383,17 Tocantins,6509554.73,2015-01-01,Norte,6.5095547300000005
3384,17 Tocantins,6150808.12,2015-02-01,Norte,6.15080812
3385,17 Tocantins,6987992.01,2015-03-01,Norte,6.98799201
3386,17 Tocantins,7089569.37,2015-04-01,Norte,7.08956937
3387,17 Tocantins,6797438.68,2015-05-01,Norte,6.79743868
3388,17 Tocantins,7054458.82,2015-06-01,Norte,7.054458820000001
3389,17 Tocantins,6576820.03,2015-07-01,Norte,6.57682003
3390,17 Tocantins,6777026.62,2015-08-01,Norte,6.77702662
3391,17 Tocantins,6354334.8,2015-09-01,Norte,6.3543348
3392,17 Tocantins,6409616.56,2015-10-01,Norte,6.40961656
3393,17 Tocantins,5793834.87,2015-11-01,Norte,5.79383487
3394,17 Tocantins,5471576.16,2015-12-01,Norte,5.471576160000001
3395,17 Tocantins,5984657.32,2016-01-01,Norte,5.98465732
3396,17 Tocantins,6135319.66,2016-02-01,Norte,6.13531966
3397,17 Tocantins,6578319.07,2016-03-01,Norte,6.57831907
3398,17 Tocantins,6829072.67,2016-04-01,Norte,6.8290726699999995
3399,17 Tocantins,6692200.88,2016-05-01,Norte,6.69220088
3400,17 Tocantins,6685793.03,2016-06-01,Norte,6.68579303
3401,17 Tocantins,6349955.78,2016-07-01,Norte,6.34995578
3402,17 Tocantins,6364449.44,2016-08-01,Norte,6.3644494400000005
3403,17 Tocantins,5802559.93,2016-09-01,Norte,5.80255993
3404,17 Tocantins,6095598.53,2016-10-01,Norte,6.09559853
3405,17 Tocantins,6143712.1,2016-11-01,Norte,6.143712099999999
3406,17 Tocantins,6300553.48,2016-12-01,Norte,6.3005534800000005
3407,17 Tocantins,6198970.34,2017-01-01,Norte,6.19897034
3408,17 Tocantins,5949471.9,2017-02-01,Norte,5.949471900000001
3409,17 Tocantins,7390529.49,2017-03-01,Norte,7.3905294900000005
3410,17 Tocantins,6196834.14,2017-04-01,Norte,6.19683414
3411,17 Tocantins,6542051.61,2017-05-01,Norte,6.542051610000001
3412,17 Tocantins,6590321.02,2017-06-01,Norte,6.590321019999999
3413,17 Tocantins,6148782.34,2017-07-01,Norte,6.1487823399999995
3414,17 Tocantins,6485259.2,2017-08-01,Norte,6.4852592
3415,17 Tocantins,5585288.0,2017-09-01,Norte,5.585288
3416,17 Tocantins,5603258.02,2017-10-01,Norte,5.603258019999999
3417,17 Tocantins,4713046.68,2017-11-01,Norte,4.71304668
3418,17 Tocantins,5506366.07,2017-12-01,Norte,5.50636607
3419,17 Tocantins,5632745.75,2018-01-01,Norte,5.63274575
3420,17 Tocantins,4710764.24,2018-02-01,Norte,4.7107642400000005
3421,17 Tocantins,5120953.06,2018-03-01,Norte,5.12095306
3422,17 Tocantins,5347244.49,2018-04-01,Norte,5.3472444900000005
3423,17 Tocantins,5955968.29,2018-05-01,Norte,5.95596829
3424,17 Tocantins,5484401.52,2018-06-01,Norte,5.48440152
3425,17 Tocantins,5445767.44,2018-07-01,Norte,5.44576744
3426,17 Tocantins,5514866.91,2018-08-01,Norte,5.51486691
3427,17 Tocantins,5486178.29,2018-09-01,Norte,5.48617829
3428,17 Tocantins,6041880.73,2018-10-01,Norte,6.041880730000001
3429,17 Tocantins,6217142.03,2018-11-01,Norte,6.217142030000001
3430,17 Tocantins,6269869.67,2018-12-01,Norte,6.26986967
3431,17 Tocantins,6462574.69,2019-01-01,Norte,6.46257469
3432,17 Tocantins,5785900.15,2019-02-01,Norte,5.785900150000001
3433,17 Tocantins,6588080.47,2019-03-01,Norte,6.5880804699999995
3434,17 Tocantins,7235519.78,2019-04-01,Norte,7.235519780000001
3435,17 Tocantins,6957234.52,2019-05-01,Norte,6.957234519999999
3436,17 Tocantins,7127258.56,2019-06-01,Norte,7.12725856
3437,17 Tocantins,7117047.32,2019-07-01,Norte,7.11704732
3438,17 Tocantins,7140062.79,2019-08-01,Norte,7.14006279
3439,17 Tocantins,7119991.29,2019-09-01,Norte,7.11999129
3440,17 Tocantins,7587986.9,2019-10-01,Norte,7.587986900000001
3441,17 Tocantins,7594175.34,2019-11-01,Norte,7.59417534
3442,17 Tocantins,7573064.95,2019-12-01,Norte,7.57306495
3443,17 Tocantins,7225320.39,2020-01-01,Norte,7.225320389999999
3444,17 Tocantins,7341171.88,2020-02-01,Norte,7.34117188
3445,17 Tocantins,7025821.12,2020-03-01,Norte,7.02582112
3446,17 Tocantins,6204453.42,2020-04-01,Norte,6.20445342
3447,17 Tocantins,6732370.56,2020-05-01,Norte,6.73237056
3448,17 Tocantins,5018138.13,2020-06-01,Norte,5.01813813
3449,17 Tocantins,4489665.87,2020-07-01,Norte,4.4896658700000005
3450,11 Rondônia,1940792.63,2008-02-01,Norte,1.9407926299999998
3451,11 Rondônia,1955721.68,2008-03-01,Norte,1.95572168
3452,11 Rondônia,2143353.81,2008-04-01,Norte,2.1433538100000002
3453,11 Rondônia,2280382.58,2008-05-01,Norte,2.28038258
3454,11 Rondônia,2624542.97,2008-06-01,Norte,2.6245429700000003
3455,11 Rondônia,2973421.02,2008-07-01,Norte,2.97342102
3456,11 Rondônia,2938286.29,2008-08-01,Norte,2.93828629
3457,11 Rondônia,2843930.91,2008-09-01,Norte,2.84393091
3458,11 Rondônia,2878153.2,2008-10-01,Norte,2.8781532000000003
3459,11 Rondônia,2780022.62,2008-11-01,Norte,2.78002262
3460,11 Rondônia,2651804.89,2008-12-01,Norte,2.65180489
3461,11 Rondônia,3147566.24,2009-01-01,Norte,3.14756624
3462,11 Rondônia,3082108.12,2009-02-01,Norte,3.08210812
3463,11 Rondônia,4190355.33,2009-03-01,Norte,4.19035533
3464,11 Rondônia,4040251.62,2009-04-01,Norte,4.04025162
3465,11 Rondônia,3946423.71,2009-05-01,Norte,3.94642371
